id|source|url|text|author|created_at|is_reply|parent_id
18084313838444900|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Dobro je dali tu spadaju i bahatost sudija i advokata|radica.mijajlovic.98|2026-07-10T11:51:45+00:00|0|
18399143167086222|instagram|https://www.instagram.com/p/DamwUQSOKZi/|JEL DA TRAZIM NA INSTAGRAMU?|snekiunikatniradovi|2026-07-10T11:39:04+00:00|0|
18168925558432062|instagram|https://www.instagram.com/p/DamwUQSOKZi/|@buducnostsrbijeav Poštovani, postoji neki problem sajta, kad se pokuša da se pošalje, konstantno izbacuje greška. Pokušajte to da rešite.|makiman.89|2026-07-10T11:14:07+00:00|0|
17993654744808781|instagram|https://www.instagram.com/p/DamwUQSOKZi/|A kako da prijavim?Preko gugla?|slavicavukiceviic|2026-07-10T10:38:40+00:00|0|
18027926192835228|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Може бити добро, али исто тако лоше због злоупотребе.|sinisa_lubinic|2026-07-10T10:17:45+00:00|0|
17953078422176082|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Браво.Само напред, ово је прави корак ка бољој комуникацији са грађанима. 🇷🇸👏👏👏|nadas_007|2026-07-10T09:51:52+00:00|0|
18074071913338803|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏|ka_tarina8022|2026-07-10T09:51:42+00:00|0|
18182905774402050|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏❤️|marijanaikic46|2026-07-10T09:51:33+00:00|0|
18011258627736158|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️Sjajno... očekujem najviše prijava korumpiranosti opštinskih građevinskih inspektora|aleksandarkosutic|2026-07-10T09:34:44+00:00|0|
18112366381939401|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Živela Srbija!!!🇷🇸🇷🇸🇷🇸❤️❤️❤️|ackepukovac|2026-07-10T09:34:40+00:00|0|
18111406948743856|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo  Predsedniče .👏👏👏|sanja.devic.3139|2026-07-10T09:33:19+00:00|0|
18103976422869383|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️❤️❤️❤️❤️|bokica.matic011|2026-07-10T09:32:09+00:00|0|
18030327812822797|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ovo j bilo potrebno|dragojla_jovanovic|2026-07-10T09:30:35+00:00|0|
18142105303552069|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️❤️❤️🔥🔥🔥|ilic_zeljko_robin|2026-07-10T09:30:34+00:00|0|
18345573736174320|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️❤️|zozobikic7|2026-07-10T09:28:08+00:00|0|
18099670294944254|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏🇷🇸🇷🇸🇷🇸💪💪💪|vlada_fenix13|2026-07-10T09:23:47+00:00|0|
18229201858316200|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏👏👏👏👏👏👏|mitrovic7149|2026-07-10T09:22:59+00:00|0|
18127938889630743|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️❤️❤️🇷🇸🇷🇸🇷🇸💪|biljana_b_i_lj_a_|2026-07-10T09:22:41+00:00|0|
18070298267385121|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏|biljana_b_i_lj_a_|2026-07-10T09:22:25+00:00|0|
18055259951760300|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo predsednice,svaka čast tako i treba👏👏👏|suzanazemcov|2026-07-10T09:22:25+00:00|0|
